10/24/2007,2:41:00 AM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
10/24/2007,2:40:59 AM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
10/24/2007,2:40:58 AM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
10/24/2007,2:40:24 AM,ESENT,Information,General ,100,N/A,ALPHA,lsass (648) The database engine 5.02.3790.1830 started.
5/11/2007,6:31:32 PM,ESENT,Information,General ,101,N/A,ALPHA,lsass (560) The database engine stopped.
5/11/2007,5:36:02 PM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
5/11/2007,5:36:01 PM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
5/11/2007,5:32:16 PM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
5/11/2007,5:32:06 PM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (132) The database engine 5.02.3790.1830 started.
5/11/2007,5:32:00 PM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
5/11/2007,5:32:00 PM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
5/11/2007,5:31:59 PM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
5/11/2007,5:31:56 PM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
5/11/2007,5:31:56 PM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
5/11/2007,5:31:18 PM,ESENT,Information,General ,100,N/A,ALPHA,lsass (560) The database engine 5.02.3790.1830 started.
5/9/2007,12:40:45 PM,ESENT,Information,General ,100,N/A,ALPHA,lsass (536) The database engine 5.02.3790.1830 started.
5/9/2007,1:30:06 PM,ESENT,Information,General ,101,N/A,ALPHA,lsass (552) The database engine stopped.
5/9/2007,12:30:59 PM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
5/9/2007,12:30:59 PM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
5/9/2007,12:28:18 PM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
5/9/2007,12:28:18 PM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
5/9/2007,12:27:12 PM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
5/9/2007,12:27:06 PM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (400) The database engine 5.02.3790.1830 started.
5/9/2007,12:26:57 PM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
5/9/2007,12:26:57 PM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
5/9/2007,12:26:56 PM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
5/9/2007,12:26:54 PM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
5/9/2007,12:26:54 PM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
5/9/2007,12:26:19 PM,ESENT,Information,General ,100,N/A,ALPHA,lsass (552) The database engine 5.02.3790.1830 started.
3/26/2007,2:20:39 PM,ESENT,Information,General ,101,N/A,ALPHA,lsass (612) The database engine stopped.
3/26/2007,2:20:19 PM,MsiInstaller,Information,None,1005,S-1-5-21-484763869-1958367476-725345543-500,ALPHA,The Windows Installer initiated a system restart to complete or continue the configuration of 'VMware Tools'.
3/26/2007,2:20:19 PM,MsiInstaller,Information,None,11707,S-1-5-21-484763869-1958367476-725345543-500,ALPHA,Product: VMware Tools -- Installation operation completed successfully.
3/26/2007,2:19:46 PM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
3/26/2007,2:19:46 PM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
3/26/2007,2:18:02 PM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
3/26/2007,2:17:52 PM,VMTools,Information,None,108,N/A,ALPHA,The service was stopped.
3/26/2007,2:17:18 PM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
3/26/2007,2:17:18 PM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
3/26/2007,2:16:00 PM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
3/26/2007,2:15:54 PM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (476) The database engine 5.02.3790.1830 started.
3/26/2007,2:15:52 PM,ESENT,Information,General ,100,N/A,ALPHA,svchost (1140) The database engine 5.02.3790.1830 started.
3/26/2007,2:15:42 PM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
3/26/2007,2:15:42 PM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
3/26/2007,2:15:41 PM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
3/26/2007,2:15:40 PM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
3/26/2007,2:15:40 PM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
3/26/2007,2:15:05 PM,ESENT,Information,General ,100,N/A,ALPHA,lsass (612) The database engine 5.02.3790.1830 started.
9/2/2006,4:20:35 AM,ESENT,Information,General ,101,N/A,ALPHA,lsass (848) The database engine stopped.
9/2/2006,1:12:50 AM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (1136) The database engine 5.02.3790.1830 started.
9/2/2006,1:12:34 AM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
9/2/2006,1:12:34 AM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
9/2/2006,1:12:33 AM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
9/2/2006,1:12:31 AM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
9/2/2006,1:12:30 AM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
9/2/2006,1:11:47 AM,ESENT,Information,General ,100,N/A,ALPHA,lsass (848) The database engine 5.02.3790.1830 started.
9/2/2006,12:04:07 AM,ESENT,Information,General ,101,N/A,ALPHA,lsass (800) The database engine stopped.
9/1/2006,7:11:53 PM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
9/1/2006,7:11:47 PM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (692) The database engine 5.02.3790.1830 started.
9/1/2006,7:11:37 PM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
9/1/2006,7:11:37 PM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
9/1/2006,7:11:36 PM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
9/1/2006,7:11:35 PM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
9/1/2006,7:11:35 PM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
